time,user_id,product_id,belong_cate_lvl1_id,belong_cate_lvl2_id,belong_cate_lvl3_id,belong_cate_lvl1_name,belong_cate_lvl2_name,belong_cate_lvl3_name,href
2016-05-03 15:24:51,A6CAD68483FB4E599775CF5DB608D2DA,2987613,1686,1687,1699,Giày dép,Giày nữ,Giày đế xuồng,https://www.sendo.vn/san-pham/giay-de-xuong-dinh-no-nho-2987613/?utm_source=facebook&utm_medium=cpc&utm_content=2987613&utm_campaign=dpa_sendo_giaydep_giaynu_giaydexuon
2016-05-03 15:24:52,EC8D09091F69A929460A4152E69AC36F,1914639,8,52,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://www.sendo.vn/san-pham/quan-chip-lot-khe-vien-om-dl47-1914639/?trackid=1914639&utm_source=google&utm_medium=cpc&utm_content=1914639&utm_campaign=dpa_sendo_thoitrangnu_dolotvangu_quanlot&gclid=COWImoe9vcwCFdSVvQod6-MEbg
2016-05-03 15:24:53,5B2F9372238559141EF6DFBE9457CC12,2793663,1458,1492,1493,Đồ chơi,Đồ chơi điều khiển từ xa,Ô tô,https://www.sendo.vn/san-pham/camera-hanh-trinh-xe-hoi-oto-xiaomi-yi-smart-car-dvr-chinh-hang-2793663/?gclid=Cj0KEQjwmKG5BRDv4YaE5t6oqf0BEiQAwqDNfBZyiycY2Yvqi0QSg37VXE4ZJ9QJkFOynI2gEATVWCoaApkh8P8HAQ
2016-05-03 15:24:53,AFA58CF08A1E088DCF90F0600515F813,3093234,8,695,696,Thời trang nữ,"Set trang phục, jumpsuit",Áo và chân váy,https://www.sendo.vn/san-pham/set-ao-cot-no-phoi-chan-vay-3093234/
2016-05-03 15:24:53,E5D0E7BFFB13B364CC55EEF26C2F340C,2998537,8,9,11,Thời trang nữ,Áo nữ,Áo kiểu,https://www.sendo.vn/san-pham/ao-so-mi-dinh-hat-co-mk1215-da-co-hang-2998537/?utm_source=facebook&utm_medium=cpc&utm_content=2998537&utm_campaign=dpa_sendo_thoitrangnu_aonu_aokieu
2016-05-03 15:24:54,953C674F57C29DE830E98ED0AAA06A0A,2309103,8,26,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://www.sendo.vn/san-pham/dam-xoe-hoa-anh-dao-2309103/
2016-05-03 15:24:55,A6CAD68483FB4E599775CF5DB608D2DA,2987613,1686,1687,1699,Giày dép,Giày nữ,Giày đế xuồng,https://www.sendo.vn/san-pham/giay-de-xuong-dinh-no-nho-2987613/?utm_source=facebook&utm_medium=cpc&utm_content=2987613&utm_campaign=dpa_sendo_giaydep_giaynu_giaydexuon
2016-05-03 15:24:55,14F0D337462B25459AC591C866494BE2,3078107,1722,1723,1731,Túi xách,Túi xách nữ,Túi xách tay nữ,https://www.sendo.vn/san-pham/tui-xach-da-dan-hang-vn-3078107/
2016-05-03 15:24:56,403232D2E9FEC56A4EFACE838B091B6A,2107102,1366,1372,1374,Đồng hồ,Đồng hồ nữ,Đồng hồ thời trang,https://www.sendo.vn/san-pham/dong-ho-phat-sang-7-mau-2107102/
2016-05-03 15:24:56,52E444A8010F211067B4B18C2DE89A16,3098686,1019,1020,1523,Đồ dùng trong nhà,Đồ dùng nhà bếp,"Dao, kéo, thớt",https://www.sendo.vn/san-pham/da-mai-dao-mai-keo-thai-lan-xanh-la-3098686/
