time,user_id,product_id,belong_cate_lvl1_id,belong_cate_lvl2_id,belong_cate_lvl3_id,belong_cate_lvl1_name,belong_cate_lvl2_name,belong_cate_lvl3_name,href
2016-06-02 09:00:15,20C843FD90344CBB4E71689CB44E78BF,3011880,8,18,20,Thời trang nữ,Quần nữ,Quần tây,https://www.sendo.vn/san-pham/quan-co-gian-4-chieu-skinny-3011880/
2016-06-02 09:00:16,F1F91F94B876AFE51EC20A349E7536CF,2974929,1722,1726,1749,Túi xách,Túi xách nam,"Túi bao tử, túi đeo bụng",https://www.sendo.vn/san-pham/tui-deo-lung-thoi-trang-phong-cach-quan-doi-ma-so-tx1601-2974929/?trackid=2974929&utm_source=google&utm_medium=cpc&utm_content=2974929&utm_campaign=dpa_sendo_tuixach_tuixachnam_tuibaotutuideobun&gclid=CKyx9NyfiM0CFYWYvAodkWcAuA
2016-06-02 09:00:17,B32E3B2EC93EB755F0CA6478351D26E7,2607802,94,673,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://www.sendo.vn/san-pham/hang-chong-tham-nuoc-cao-cap-ao-khoac-2-mat-anpaj-han-quoc-ka133140-2607802/
2016-06-02 09:00:17,414678D67EA39C7EE3527AD43F6D6B3F,3222582,8,26,31,Thời trang nữ,"Đầm, váy",Đầm maxi,https://www.sendo.vn/san-pham/giam-gia-lon-thang-6-dam-maxi-that-no-co-3222582/
2016-06-02 09:00:19,13464FF51135B2042F960158747D8106,1878837,1458,1478,1479,Đồ chơi,"Búp bê, thú bông",Búp bê,https://www.sendo.vn/san-pham/bup-be-winx-nang-tien-duyen-dang-1878837/
2016-06-02 09:00:19,2DA2455AF6469A16516722D403D4B850,3204485,138,1250,1263,Mẹ và bé,Thời trang bé gái,Bộ ,https://www.sendo.vn/san-pham/do-bo-de-thuong-kem-day-chuyen-cho-be-gai-3204485/
2016-06-02 09:00:20,F8E67765E26FBA69DEEEBC62FADCAFEE,2584616,528,1394,1395,Phụ kiện công nghệ,Thiết bị âm thanh,Máy nghe nhạc,https://www.sendo.vn/san-pham/may-nghe-nhac-nano-gen-6-bo-nho-4g-2584616/?trackid=2584616&utm_source=google&utm_medium=cpc&utm_content=2584616&utm_campaign=dpa_sendo_phukiencongnghe_thietbiamthanh_maynghenha&gclid=CJrk0N6fiM0CFVWWvQodRLgJfA
2016-06-02 09:00:20,E3F74A77A235C9427DA1C4700CDBFE63,3169255,8,9,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://www.sendo.vn/san-pham/ao-so-mi-nu-cong-so-sac-mau-3169255/
2016-06-02 09:00:20,29AD3404FF7CFB67D85AC9AC43B3C079,3064338,8,9,11,Thời trang nữ,Áo nữ,Áo kiểu,https://www.sendo.vn/san-pham/ao-kieu-nu-phong-cach-a240-3064338/?trackid=3064338&utm_source=google&utm_medium=cpc&utm_content=3064338&utm_campaign=dpa_sendo_thoitrangnu_aonu_aokieu&gclid=CJzxod-fiM0CFQ8AvAod7EoKgA
2016-06-02 09:00:20,85B56D4F781CDF25D42FBBF3D70E0BDB,3241321,8,26,698,Thời trang nữ,"Đầm, váy",Đầm ôm,https://www.sendo.vn/san-pham/dam-body-xe-ta-kem-day-nit-kem-logo-3241321/
2016-06-02 09:00:21,734F9CD9ABC4E5443438B7D8D18FC37E,2835115,220,263,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://www.sendo.vn/san-pham/son-li-mac-2835115/
2016-06-02 09:00:21,B59921C0B643BBABEDA6924758C411A7,2870447,1663,1664,1665,Công nghệ,Thiết bị di động,Điện thoại di động,https://www.sendo.vn/san-pham/dien-thoai-lenovo-s90-graphite-grey-2870447/
2016-06-02 09:00:22,E74CAC5EC0174C3E1E7CE9795C93CFCC,3015601,8,26,31,Thời trang nữ,"Đầm, váy",Đầm maxi,https://www.sendo.vn/san-pham/dam-maxi-hoa-tiet-hoa-duyen-dang-x155273-3015601/
2016-06-02 09:00:23,AC988E12DC304D67DFF2E53E0396B4B1,2973284,8,62,63,Thời trang nữ,"Đồ bơi, đồ đi biển",Bikini,https://www.sendo.vn/san-pham/bo-bikini-in-hoa-quyen-ru-noi-batbi01-hang-nhap-loai-1-2973284/
2016-06-02 09:00:25,46363A168ECC9C9A848AEEBBC3D98565,2334440,8,695,696,Thời trang nữ,"Set trang phục, jumpsuit",Áo và chân váy,https://www.sendo.vn/san-pham/dam-xoe-chan-vay-hoa-tiet-la-dt2474-2334440/
2016-06-02 09:00:26,C6AC1D01946EAE6FD78215F97495D4B2,2667995,1722,1725,1743,Túi xách,"Ví, bóp nữ","Ví, bóp tiền nữ",https://www.sendo.vn/san-pham/vi-cam-tay-nu-kieu-xe-dap-de-thuong-v14-2667995/
2016-06-02 09:00:26,DD1277862D642DD0095B9F8AAE2970BD,3182847,138,139,140,Mẹ và bé,Thời trang mẹ bầu,Đầm bầu,https://www.sendo.vn/san-pham/wwwdambaukeziavn-3182847/
2016-06-02 09:00:26,2FD1A0031AA07E3FA28E1A905AACE04C,1205337,8,26,700,Thời trang nữ,"Đầm, váy",Đầm suông,https://www.sendo.vn/tim-kiem/?q=tui+xach+tay&search_algo=new&category_id=1722&search_algo=new&p=2
2016-06-02 09:00:26,4A97C6325D87F8FC21B801728B776E6E,2010541,1458,1478,1479,Đồ chơi,"Búp bê, thú bông",Búp bê,https://www.sendo.vn/san-pham/hop-bup-be-8818d-2010541/
2016-06-02 09:00:27,D7BF9CBDBADCF7639698F4EB1CB88D5D,2565948,1629,1831,1833,Phụ kiện thời trang,Thắt lưng,Thắt lưng bản nhỏ,https://www.sendo.vn/san-pham/day-nit-that-lung-thoi-trang-l12245-2565948/?utm_source=facebook&utm_medium=cpc&utm_content=2565948&utm_campaign=dpa_sendo_phukienthoitrang_thatlung_thatlungbannh
2016-06-02 09:00:27,B947421EE409F97396501B57997D48A4,1898281,1629,1770,1771,Phụ kiện thời trang,Trang sức nữ,Vòng tay,https://www.sendo.vn/san-pham/vong-tay-titan-cartier-trang-trang-suc-titan-1898281/
2016-06-02 09:00:27,03F5B1CE920512D84D29768CF60E5961,3012050,8,26,31,Thời trang nữ,"Đầm, váy",Đầm maxi,https://www.sendo.vn/san-pham/dam-maxi-xoan-nguc-th08517-3012050/
2016-06-02 09:00:27,E6E03635A2C5C034BDBC0ADA5B99A491,3109940,138,139,140,Mẹ và bé,Thời trang mẹ bầu,Đầm bầu,https://www.sendo.vn/san-pham/dam-bau-suong-cham-bi-xinh-xan-bts-db54-3109940/
2016-06-02 09:00:27,6D358B665185868C62C8FEF8F89F5F11,3146346,8,9,11,Thời trang nữ,Áo nữ,Áo kiểu,https://www.sendo.vn/san-pham/chan-vay-thiet-ke-voan-dai-xe-ta-3146346/
2016-06-02 09:00:28,956F9D74FB5D668E4AF4AC1E6542767F,2923090,8,9,11,Thời trang nữ,Áo nữ,Áo kiểu,https://www.sendo.vn/san-pham/hang-nhap-loai-1-ao-kieu-ren-sang-trong-2923090/?trackid=2923090&utm_source=google&utm_medium=cpc&utm_content=2923090&utm_campaign=dpa_sendo_thoitrangnu_aonu_aokieu&gclid=CMnk8_2eiM0CFQdvvAodcFUA8w
2016-06-02 09:00:28,7FA6F940333855D3EAC7B0694DEAFF8F,2812718,604,605,615,Đời sống,Trang trí nhà cửa,Tranh chữ thập,https://www.sendo.vn/san-pham/tranh-theu-mau-don-2812718/
2016-06-02 09:00:29,096AF192905A5B63D75656414710F5AC,2917856,1108,1114,1619,Đồ điện gia dụng,Thiết bị điều hòa không khí,Quạt mini để bàn,https://www.sendo.vn/san-pham/quat-3-canh-usb-mini-lileng-819-tim-2917856/
2016-06-02 09:00:29,3287E5998B4D7DF045D1FDE490F6FA03,3027005,1458,1508,1514,Đồ chơi,"Hóa trang, cosplay",Vật phẩm,https://www.sendo.vn/san-pham/mo-hinh-zoro-battle-3027005/
2016-06-02 09:00:29,8E84111642B162D253FEF07966EB6DC8,3126050,8,26,31,Thời trang nữ,"Đầm, váy",Đầm maxi,https://www.sendo.vn/san-pham/set-ao-thun-khoet-vai-va-chan-vay-duoi-ca-xeo-3126050/
